arn, redisTsValue, currentSystemTs, passedTime, parallelLambdas
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#da33c416-0d5f-4715-85aa-d835289922da::2c3fadd5-69dc-49d0-8943-27c180c20a2d, 1601581368901, 1601581373936, 5035, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#da33c416-0d5f-4715-85aa-d835289922da::2c3fadd5-69dc-49d0-8943-27c180c20a2d, 1601581368901, 1601581373936, 5035, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#da33c416-0d5f-4715-85aa-d835289922da::749dee3b-163e-4577-9d3c-af1b328cdea0, 1601581368950, 1601581373936, 4986, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#da33c416-0d5f-4715-85aa-d835289922da::749dee3b-163e-4577-9d3c-af1b328cdea0, 1601581368950, 1601581373936, 4986, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#da33c416-0d5f-4715-85aa-d835289922da::749dee3b-163e-4577-9d3c-af1b328cdea0, 1601581368950, 1601581373936, 4986, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::0875f609-c8e3-5101-b3b3-a1f9fb880e97, 1601581380654, 1601581380821, 167, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::0875f609-c8e3-5101-b3b3-a1f9fb880e97, 1601581380654, 1601581380824, 170, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::0875f609-c8e3-5101-b3b3-a1f9fb880e97, 1601581380654, 1601581380824, 170, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::6e1fba1c-bb93-56a3-af32-edec88e3c7ad, 1601581380667, 1601581380824, 157, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::814cae68-d814-54f3-85e5-f998eb7f6f61, 1601581380700, 1601581380825, 125, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::814cae68-d814-54f3-85e5-f998eb7f6f61, 1601581380700, 1601581380825, 125, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::6e1fba1c-bb93-56a3-af32-edec88e3c7ad, 1601581380667, 1601581380824, 157, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::6e1fba1c-bb93-56a3-af32-edec88e3c7ad, 1601581380667, 1601581380824, 157, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::814cae68-d814-54f3-85e5-f998eb7f6f61, 1601581380700, 1601581380824, 124, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::1cfe9ab9-98f8-5ece-960e-cd49ab915c1f, 1601581380839, 1601581380893, 54, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::1cfe9ab9-98f8-5ece-960e-cd49ab915c1f, 1601581380839, 1601581380899, 60, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::1cfe9ab9-98f8-5ece-960e-cd49ab915c1f, 1601581380839, 1601581380899, 60, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::d28af67b-5fdb-53c1-8288-a18b6cb3648f, 1601581380936, 1601581381041, 105, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::d28af67b-5fdb-53c1-8288-a18b6cb3648f, 1601581380936, 1601581381041, 105, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::d28af67b-5fdb-53c1-8288-a18b6cb3648f, 1601581380936, 1601581381041, 105, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::4c122c57-779c-557e-9e99-7ba744e297af, 1601581386389, 1601581386440, 51, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::4c122c57-779c-557e-9e99-7ba744e297af, 1601581386389, 1601581386441, 52, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::4c122c57-779c-557e-9e99-7ba744e297af, 1601581386389, 1601581386441, 52, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::f7c59067-9572-5713-a804-c797a60c705d, 1601581386498, 1601581386675, 177, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::f7c59067-9572-5713-a804-c797a60c705d, 1601581386498, 1601581386675, 177, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::f7c59067-9572-5713-a804-c797a60c705d, 1601581386498, 1601581386676, 178, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::b3b2a539-76a5-59ca-a0ea-f2c945da8b1b, 1601581388012, 1601581388055, 43, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::b3b2a539-76a5-59ca-a0ea-f2c945da8b1b, 1601581388012, 1601581388089, 77, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::8b15a441-6bba-5526-8cbb-f3b1583ad268, 1601581388027, 1601581388089, 62, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::8b15a441-6bba-5526-8cbb-f3b1583ad268, 1601581388027, 1601581388089, 62, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::8b15a441-6bba-5526-8cbb-f3b1583ad268, 1601581388027, 1601581388089, 62, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::b3b2a539-76a5-59ca-a0ea-f2c945da8b1b, 1601581388012, 1601581388089, 77, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::310e2a2c-b5b1-57b9-b89b-7ddc86c6fd56, 1601581389386, 1601581389452, 66, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::310e2a2c-b5b1-57b9-b89b-7ddc86c6fd56, 1601581389386, 1601581389452, 66, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::310e2a2c-b5b1-57b9-b89b-7ddc86c6fd56, 1601581389386, 1601581389452, 66, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::345fbabd-d6c9-55c6-8d4d-ed4de5482f29, 1601581389612, 1601581389756, 144, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::345fbabd-d6c9-55c6-8d4d-ed4de5482f29, 1601581389612, 1601581389756, 144, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#da33c416-0d5f-4715-85aa-d835289922da::345fbabd-d6c9-55c6-8d4d-ed4de5482f29, 1601581389612, 1601581389756, 144, 40
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::a7412e89-cf8f-4b11-bdb2-cbdc5f19a8f3, 1601581931825, 1601581931869, 44, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::a7412e89-cf8f-4b11-bdb2-cbdc5f19a8f3, 1601581931825, 1601581931875, 50, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::a7412e89-cf8f-4b11-bdb2-cbdc5f19a8f3, 1601581931825, 1601581931883, 58, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::a7412e89-cf8f-4b11-bdb2-cbdc5f19a8f3, 1601581931825, 1601581931883, 58, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ea587eb3-bc5a-448e-b9d1-de2c82b5c01f, 1601581934844, 1601581934928, 84, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ea587eb3-bc5a-448e-b9d1-de2c82b5c01f, 1601581934844, 1601581934928, 84, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ea587eb3-bc5a-448e-b9d1-de2c82b5c01f, 1601581934844, 1601581934928, 84, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ea587eb3-bc5a-448e-b9d1-de2c82b5c01f, 1601581934844, 1601581934928, 84, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::cf9784cd-feba-4be2-bea3-8c869303409a, 1601581934856, 1601581934928, 72, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::cf9784cd-feba-4be2-bea3-8c869303409a, 1601581934856, 1601581934928, 72, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::cf9784cd-feba-4be2-bea3-8c869303409a, 1601581934856, 1601581934928, 72, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::1c914cd0-3cd3-43ee-9563-1784aa4d80c9, 1601581934857, 1601581934928, 71, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::1c914cd0-3cd3-43ee-9563-1784aa4d80c9, 1601581934857, 1601581934928, 71, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::1c914cd0-3cd3-43ee-9563-1784aa4d80c9, 1601581934857, 1601581934928, 71, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::1c914cd0-3cd3-43ee-9563-1784aa4d80c9, 1601581934857, 1601581934928, 71, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::cf9784cd-feba-4be2-bea3-8c869303409a, 1601581934856, 1601581934928, 72, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::e974062b-99db-4762-b404-a469d4fba82e, 1601581934863, 1601581935227, 364, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::e974062b-99db-4762-b404-a469d4fba82e, 1601581934863, 1601581935227, 364, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::e974062b-99db-4762-b404-a469d4fba82e, 1601581934863, 1601581935227, 364, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::e974062b-99db-4762-b404-a469d4fba82e, 1601581934863, 1601581935227, 364, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::8377e3ad-2b7d-4151-802a-577c491fe0c1, 1601581934870, 1601581935227, 357, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::8377e3ad-2b7d-4151-802a-577c491fe0c1, 1601581934870, 1601581935227, 357, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::8377e3ad-2b7d-4151-802a-577c491fe0c1, 1601581934870, 1601581935227, 357, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::8377e3ad-2b7d-4151-802a-577c491fe0c1, 1601581934870, 1601581935227, 357, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::19a03224-1880-42b6-a4a2-9f885f6de99e, 1601581934879, 1601581935227, 348, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::19a03224-1880-42b6-a4a2-9f885f6de99e, 1601581934879, 1601581935227, 348, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::19a03224-1880-42b6-a4a2-9f885f6de99e, 1601581934879, 1601581935227, 348, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::19a03224-1880-42b6-a4a2-9f885f6de99e, 1601581934879, 1601581935227, 348, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::c0dd6ca3-87ea-4dfd-b001-c9424ccea85f, 1601581934899, 1601581935228, 329, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::c0dd6ca3-87ea-4dfd-b001-c9424ccea85f, 1601581934899, 1601581935228, 329, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::c0dd6ca3-87ea-4dfd-b001-c9424ccea85f, 1601581934899, 1601581935228, 329, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::c0dd6ca3-87ea-4dfd-b001-c9424ccea85f, 1601581934899, 1601581935228, 329, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b0e37fc3-1633-4a0e-b541-b871a3b99001, 1601581934950, 1601581935228, 278, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b0e37fc3-1633-4a0e-b541-b871a3b99001, 1601581934950, 1601581935228, 278, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b0e37fc3-1633-4a0e-b541-b871a3b99001, 1601581934950, 1601581935228, 278, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b0e37fc3-1633-4a0e-b541-b871a3b99001, 1601581934950, 1601581935228, 278, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::50ac6b93-2cfa-458b-89ea-cf41beeb0c02, 1601581934971, 1601581935228, 257, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::50ac6b93-2cfa-458b-89ea-cf41beeb0c02, 1601581934971, 1601581935228, 257, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::50ac6b93-2cfa-458b-89ea-cf41beeb0c02, 1601581934971, 1601581935228, 257, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::50ac6b93-2cfa-458b-89ea-cf41beeb0c02, 1601581934971, 1601581935228, 257, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::92c14394-8784-4e89-bcbc-5c4caf7024b1, 1601581934979, 1601581935229, 250, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::92c14394-8784-4e89-bcbc-5c4caf7024b1, 1601581934979, 1601581935230, 251, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::92c14394-8784-4e89-bcbc-5c4caf7024b1, 1601581934979, 1601581935230, 251, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::92c14394-8784-4e89-bcbc-5c4caf7024b1, 1601581934979, 1601581935230, 251, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b5fec4ab-7d9f-48c6-95a9-14edf64eb4dd, 1601581934989, 1601581935230, 241, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b5fec4ab-7d9f-48c6-95a9-14edf64eb4dd, 1601581934989, 1601581935231, 242, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b5fec4ab-7d9f-48c6-95a9-14edf64eb4dd, 1601581934989, 1601581935231, 242, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::b5fec4ab-7d9f-48c6-95a9-14edf64eb4dd, 1601581934989, 1601581935231, 242, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ec46e7cd-9bdf-4d96-ab5d-87b89a170f2e, 1601581935003, 1601581935674, 671, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ec46e7cd-9bdf-4d96-ab5d-87b89a170f2e, 1601581935003, 1601581935674, 671, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ec46e7cd-9bdf-4d96-ab5d-87b89a170f2e, 1601581935003, 1601581935674, 671, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ec46e7cd-9bdf-4d96-ab5d-87b89a170f2e, 1601581935003, 1601581935674, 671, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::5522766e-8c66-45c9-b8fc-13d0502e4d23, 1601581935032, 1601581935674, 642, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::5522766e-8c66-45c9-b8fc-13d0502e4d23, 1601581935032, 1601581935674, 642, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::5522766e-8c66-45c9-b8fc-13d0502e4d23, 1601581935032, 1601581935674, 642, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::5522766e-8c66-45c9-b8fc-13d0502e4d23, 1601581935032, 1601581935674, 642, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::6a7fc404-1106-414c-8c8f-26abd8395178, 1601581935049, 1601581935674, 625, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::6a7fc404-1106-414c-8c8f-26abd8395178, 1601581935049, 1601581935674, 625, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::6a7fc404-1106-414c-8c8f-26abd8395178, 1601581935049, 1601581935674, 625, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::6a7fc404-1106-414c-8c8f-26abd8395178, 1601581935049, 1601581935674, 625, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ff6eff94-f95d-4c23-8a4c-ba395b23f6b3, 1601581935058, 1601581935674, 616, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ff6eff94-f95d-4c23-8a4c-ba395b23f6b3, 1601581935058, 1601581935674, 616, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::ff6eff94-f95d-4c23-8a4c-ba395b23f6b3, 1601581935058, 1601581935674, 616, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::163fdef8-ed63-4ae5-a9c9-2883a9013715, 1601581935077, 1601581935674, 597, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::163fdef8-ed63-4ae5-a9c9-2883a9013715, 1601581935077, 1601581935674, 597, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::163fdef8-ed63-4ae5-a9c9-2883a9013715, 1601581935077, 1601581935674, 597, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::14cd2328-77db-428f-857d-a81332f4f084, 1601581935308, 1601581935674, 366, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::14cd2328-77db-428f-857d-a81332f4f084, 1601581935308, 1601581935674, 366, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::14cd2328-77db-428f-857d-a81332f4f084, 1601581935308, 1601581935674, 366, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::14cd2328-77db-428f-857d-a81332f4f084, 1601581935308, 1601581935674, 366, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::814f23f1-9356-4083-a715-c0760abfa921, 1601581935327, 1601581935674, 347, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::814f23f1-9356-4083-a715-c0760abfa921, 1601581935327, 1601581935674, 347, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#3778c9c1-dd29-44c4-a685-7c08dcd61da5::814f23f1-9356-4083-a715-c0760abfa921, 1601581935327, 1601581935674, 347, 20
